TimeGenerated,EventID,Username,Domain,LogonID
2018-12-07 17:14:32,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 17:14:32,4672,DWM-1,Window Manager,0x126a0
2018-12-07 17:14:32,4672,DWM-1,Window Manager,0x126b5
2018-12-07 17:14:32,4672,LOCAL SERVICE,NT AUTHORITY,0x3e5
2018-12-07 17:14:32,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 17:14:32,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 17:14:33,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 17:14:33,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 17:14:33,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 17:14:33,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 17:14:33,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 17:14:34,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 17:14:34,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 17:14:34,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 17:14:34,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 17:14:34,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 17:14:34,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 17:14:34,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 17:14:35,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 17:14:35,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 17:14:35,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 17:14:35,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 17:14:35,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 17:14:35,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 17:14:35,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 17:14:38,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 17:14:48,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 17:14:48,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 17:14:48,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:14:49,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:14:49,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:14:50,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:14:51,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:14:51,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:14:52,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:14:52,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:14:52,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:14:59,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:15:00,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:15:02,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:15:04,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:15:10,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:15:12,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:15:14,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:15:19,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:15:19,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:15:23,4672,SANSDFIR,SANS-SIFT,0x125d28
2018-12-07 22:15:24,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:15:25,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:15:27,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:15:28,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:15:47,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:15:48,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:16:00,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:16:07,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:16:49,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:17:14,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:17:14,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:20:31,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:21:34,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:21:36,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:21:45,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:25:47,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:29:20,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:29:21,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:29:21,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:29:22,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:29:22,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:35:47,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:37:56,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:37:56,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:38:05,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:38:06,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 22:38:06,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 23:14:50,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 23:14:50,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 23:14:52,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 23:14:53,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 23:15:01,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-07 23:28:52,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-08 00:15:25,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-08 00:15:25,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-08 03:25:54,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-08 06:17:42,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-08 06:17:49,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-08 06:35:31,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-08 15:29:02,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-08 16:19:28,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-08 16:25:03,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-08 19:11:33,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-08 21:51:54,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-08 22:13:27,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-08 22:18:15,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-08 22:18:21,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-08 22:29:13,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-08 23:42:04,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 00:15:25,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 00:15:25,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 01:14:45,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 01:14:45,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 01:14:45,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 01:14:47,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 01:14:51,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 05:08:41,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 05:13:40,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 05:13:40,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 05:13:42,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 05:13:43,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 05:16:09,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 06:30:14,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 06:30:21,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 08:20:01,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 09:27:25,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 15:32:50,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 16:27:27,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 16:33:52,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 16:33:52,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 17:19:46,4672,SANSDFIR,SANS-SIFT,0x15230d5
2018-12-09 17:19:55,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 17:22:07,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 17:22:10,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 17:49:48,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 17:49:51,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 17:49:54,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 12:59:52,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 12:59:52,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 12:59:52,4672,NETWORK SERVICE,NT AUTHORITY,0x3e4
2018-12-09 12:59:52,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 12:59:52,4672,DWM-1,Window Manager,0x121b2
2018-12-09 12:59:52,4672,DWM-1,Window Manager,0x121ec
2018-12-09 12:59:53,4672,LOCAL SERVICE,NT AUTHORITY,0x3e5
2018-12-09 12:59:53,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 12:59:53,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 12:59:53,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 12:59:53,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 12:59:53,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 12:59:53,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 12:59:53,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 12:59:54,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 12:59:54,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 12:59:54,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 12:59:54,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 12:59:54,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 12:59:54,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 12:59:55,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 12:59:55,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 12:59:55,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 12:59:55,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 12:59:56,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 12:59:56,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 12:59:56,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 12:59:57,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 12:59:58,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 17:59:59,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 17:59:59,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:00:01,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:00:01,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:00:02,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:00:02,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:00:02,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:00:03,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:00:03,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:00:03,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:00:03,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:00:04,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:00:04,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:00:10,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:00:11,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:00:19,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:00:22,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:01:12,4672,SANSDFIR,SANS-SIFT,0x93854
2018-12-09 18:01:13,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:01:13,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:01:19,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:01:19,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:01:20,4672,SANSDFIR,SANS-SIFT,0xbf5e4
2018-12-09 18:01:22,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:01:28,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:01:29,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:01:38,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:01:46,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:02:01,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:02:23,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:02:23,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:06:15,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:06:19,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:06:49,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:06:57,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:07:06,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:07:06,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:07:07,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:10:03,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:10:03,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:11:28,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:20:10,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:21:20,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:21:28,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:21:38,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:21:41,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:27:37,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-09 18:27:42,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 00:59:35,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 00:59:35,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 00:59:35,4672,NETWORK SERVICE,NT AUTHORITY,0x3e4
2018-12-10 00:59:35,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 00:59:36,4672,DWM-1,Window Manager,0x1275b
2018-12-10 00:59:36,4672,DWM-1,Window Manager,0x1276e
2018-12-10 00:59:36,4672,LOCAL SERVICE,NT AUTHORITY,0x3e5
2018-12-10 00:59:36,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 00:59:36,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 00:59:37,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 00:59:37,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 00:59:37,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 00:59:37,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 00:59:37,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 00:59:38,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 00:59:38,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 00:59:38,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 00:59:38,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 00:59:38,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 00:59:38,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 00:59:38,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 00:59:39,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 00:59:39,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 00:59:39,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 00:59:39,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 00:59:39,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 00:59:40,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 00:59:40,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 00:59:41,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 05:59:42,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 05:59:42,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 05:59:42,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 05:59:43,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 05:59:44,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 05:59:44,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 05:59:44,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 05:59:44,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 05:59:45,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 05:59:46,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 05:59:46,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 05:59:46,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 05:59:47,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 05:59:49,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 05:59:53,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 05:59:53,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 05:59:59,4672,SANSDFIR,SANS-SIFT,0x1119d6
2018-12-10 06:00:01,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 06:00:03,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 06:00:06,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 06:00:06,4672,SANSDFIR,SANS-SIFT,0x12ffae
2018-12-10 06:00:07,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 06:00:11,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 06:00:20,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 06:00:21,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 06:00:27,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 06:00:32,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 06:00:37,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 06:00:37,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 06:00:39,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 06:01:42,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 06:02:08,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 06:02:08,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 06:02:31,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 06:03:40,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 06:04:37,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 06:06:58,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 06:10:22,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 06:11:47,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 06:11:48,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 06:20:22,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 06:32:31,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 06:32:32,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 14:12:43,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 14:12:43,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 14:12:43,4672,NETWORK SERVICE,NT AUTHORITY,0x3e4
2018-12-10 14:12:44,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 14:12:44,4672,DWM-1,Window Manager,0x12933
2018-12-10 14:12:44,4672,DWM-1,Window Manager,0x12960
2018-12-10 14:12:44,4672,LOCAL SERVICE,NT AUTHORITY,0x3e5
2018-12-10 14:12:44,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 14:12:44,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 14:12:44,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 14:12:45,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 14:12:45,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 14:12:45,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 14:12:45,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 14:12:45,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 14:12:45,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 14:12:45,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 14:12:45,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 14:12:45,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 14:12:45,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 14:12:46,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 14:12:46,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 14:12:46,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 14:12:46,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 14:12:47,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 14:12:47,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 14:12:47,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 14:12:47,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 14:12:49,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 14:12:57,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:12:57,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:12:57,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:12:58,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:12:59,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:13:00,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:13:00,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:13:01,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:13:01,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:13:02,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:13:04,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:13:04,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:13:05,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:13:05,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:13:14,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:13:14,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:13:18,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:13:20,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:15:01,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:15:02,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:15:04,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:15:21,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:15:21,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:15:27,4672,SANSDFIR,SANS-SIFT,0xad4d2
2018-12-10 19:15:28,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:15:28,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:15:28,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:15:30,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:15:36,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:15:38,4672,SANSDFIR,SANS-SIFT,0xda400
2018-12-10 19:15:45,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:16:38,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:16:44,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:16:58,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:17:37,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:18:03,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:18:04,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:22:49,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:22:49,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:22:50,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:22:51,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:22:51,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:22:56,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:22:58,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:25:09,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:35:09,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:43:20,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:43:20,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 19:43:31,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 20:12:49,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 20:45:33,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 20:45:34,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 20:49:29,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 20:49:29,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 21:15:29,4672,SYSTEM,NT AUTHORITY,0x3e7
2018-12-10 21:15:29,4672,SYSTEM,NT AUTHORITY,0x3e7
