TimeGenerated,EventID,AccountName,AccountDomain,LogonID,SourceIP,SourcePort,ShareName
2016-10-07 02:51:02,5140,WIN7_64JP_02$,EXAMPLE,0x20a7a07,192.168.16.102,49757,\\*\IPC$
2016-10-07 02:53:58,5140,WIN7_64JP_01$,EXAMPLE,0x20aa844,192.168.16.101,50666,\\*\IPC$
2016-10-07 02:54:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20aa8cb,fe80::4888:72d0:4f06:d1a1,56286,\\*\SYSVOL
2016-10-07 02:55:48,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20aac32,fe80::4888:72d0:4f06:d1a1,56291,\\*\IPC$
2016-10-07 02:55:48,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20aac32,fe80::4888:72d0:4f06:d1a1,56291,\\*\SYSVOL
2016-10-07 03:00:52,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20ab674,fe80::4888:72d0:4f06:d1a1,56299,\\*\SYSVOL
2016-10-07 03:00:57,5140,WIN7_64JP_03$,EXAMPLE,0x20ab87f,192.168.16.103,49573,\\*\IPC$
2016-10-07 03:04:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20ac41b,fe80::4888:72d0:4f06:d1a1,56303,\\*\IPC$
2016-10-07 03:04:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20ac41b,fe80::4888:72d0:4f06:d1a1,56303,\\*\SYSVOL
2016-10-07 03:04:18,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,56304,\\*\IPC$
2016-10-07 03:05:56,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20ace81,fe80::4888:72d0:4f06:d1a1,56309,\\*\SYSVOL
2016-10-07 03:06:02,5140,WIN7_64JP_02$,EXAMPLE,0x20ad08f,192.168.16.102,49762,\\*\IPC$
2016-10-07 03:08:58,5140,WIN7_64JP_01$,EXAMPLE,0x20ad5cc,192.168.16.101,50754,\\*\IPC$
2016-10-07 03:11:00,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20ad8d7,fe80::4888:72d0:4f06:d1a1,56315,\\*\IPC$
2016-10-07 03:11:00,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20ad8d7,fe80::4888:72d0:4f06:d1a1,56315,\\*\SYSVOL
2016-10-07 03:14:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20ae03e,fe80::4888:72d0:4f06:d1a1,56321,\\*\SYSVOL
2016-10-07 03:15:57,5140,WIN7_64JP_03$,EXAMPLE,0x20ae371,192.168.16.103,49574,\\*\IPC$
2016-10-07 03:16:04,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20ae538,fe80::4888:72d0:4f06:d1a1,56324,\\*\SYSVOL
2016-10-07 03:19:18,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,56328,\\*\IPC$
2016-10-07 03:21:02,5140,WIN7_64JP_02$,EXAMPLE,0x20af250,192.168.16.102,49765,\\*\IPC$
2016-10-07 03:21:08,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20af409,fe80::4888:72d0:4f06:d1a1,56331,\\*\SYSVOL
2016-10-07 03:23:58,5140,WIN7_64JP_01$,EXAMPLE,0x20afb1e,192.168.16.101,50833,\\*\IPC$
2016-10-07 03:24:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20afb8e,fe80::4888:72d0:4f06:d1a1,56335,\\*\IPC$
2016-10-07 03:24:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20afb8e,fe80::4888:72d0:4f06:d1a1,56335,\\*\SYSVOL
2016-10-07 03:26:12,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20aff0a,fe80::4888:72d0:4f06:d1a1,56340,\\*\IPC$
2016-10-07 03:26:12,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20aff0a,fe80::4888:72d0:4f06:d1a1,56340,\\*\SYSVOL
2016-10-07 03:30:57,5140,WIN7_64JP_03$,EXAMPLE,0x20b0946,192.168.16.103,49575,\\*\IPC$
2016-10-07 03:31:16,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20b0ded,fe80::4888:72d0:4f06:d1a1,56351,\\*\SYSVOL
2016-10-07 03:34:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20b1663,fe80::4888:72d0:4f06:d1a1,56352,\\*\SYSVOL
2016-10-07 03:34:18,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,56353,\\*\IPC$
2016-10-07 03:36:02,5140,WIN7_64JP_02$,EXAMPLE,0x20b1871,192.168.16.102,49768,\\*\IPC$
2016-10-07 03:36:20,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20b1d39,fe80::4888:72d0:4f06:d1a1,56359,\\*\SYSVOL
2016-10-07 03:38:47,5140,yokohama.kanagawa,EXAMPLE,0x20b2334,192.168.16.102,49781,\\*\IPC$
2016-10-07 03:38:47,5140,yokohama.kanagawa,EXAMPLE,0x20b2334,192.168.16.102,49781,\\*\SYSVOL
2016-10-07 03:38:58,5140,WIN7_64JP_01$,EXAMPLE,0x20b23a3,192.168.16.101,50919,\\*\IPC$
2016-10-07 03:41:24,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20b29ac,fe80::4888:72d0:4f06:d1a1,56367,\\*\IPC$
2016-10-07 03:41:24,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20b29ac,fe80::4888:72d0:4f06:d1a1,56367,\\*\SYSVOL
2016-10-07 03:44:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20b2e48,fe80::4888:72d0:4f06:d1a1,56370,\\*\IPC$
2016-10-07 03:44:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20b2e48,fe80::4888:72d0:4f06:d1a1,56370,\\*\SYSVOL
2016-10-07 03:45:57,5140,WIN7_64JP_03$,EXAMPLE,0x20b2f9f,192.168.16.103,49576,\\*\IPC$
2016-10-07 03:46:28,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20b34ab,fe80::4888:72d0:4f06:d1a1,56376,\\*\SYSVOL
2016-10-07 03:49:18,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,56377,\\*\IPC$
2016-10-07 03:51:02,5140,WIN7_64JP_02$,EXAMPLE,0x20b4615,192.168.16.102,49793,\\*\IPC$
2016-10-07 03:51:32,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20b4af9,fe80::4888:72d0:4f06:d1a1,56383,\\*\SYSVOL
2016-10-07 03:51:33,5140,chiyoda.tokyo,EXAMPLE,0x20b4b62,192.168.16.101,50982,\\*\IPC$
2016-10-07 03:51:33,5140,chiyoda.tokyo,EXAMPLE,0x20b4b62,192.168.16.101,50982,\\*\SYSVOL
2016-10-07 03:53:58,5140,WIN7_64JP_01$,EXAMPLE,0x20b4f51,192.168.16.101,50987,\\*\IPC$
2016-10-07 03:54:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20b4f86,fe80::4888:72d0:4f06:d1a1,56386,\\*\SYSVOL
2016-10-07 03:55:47,5140,urayasu.chiba,EXAMPLE,0x20b50f0,192.168.16.103,49589,\\*\IPC$
2016-10-07 03:55:47,5140,urayasu.chiba,EXAMPLE,0x20b50f0,192.168.16.103,49589,\\*\SYSVOL
2016-10-07 03:56:36,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20b56a2,fe80::4888:72d0:4f06:d1a1,56394,\\*\IPC$
2016-10-07 03:56:36,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20b56a2,fe80::4888:72d0:4f06:d1a1,56394,\\*\SYSVOL
2016-10-07 04:00:57,5140,WIN7_64JP_03$,EXAMPLE,0x20b5c1e,192.168.16.103,49606,\\*\IPC$
2016-10-07 04:01:40,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20b612b,fe80::4888:72d0:4f06:d1a1,56400,\\*\SYSVOL
2016-10-07 04:02:16,5140,chiyoda.tokyo,EXAMPLE.CO.JP,0x20b638e,192.168.16.101,51016,\\*\IPC$
2016-10-07 04:03:19,5140,chiyoda.tokyo,EXAMPLE.CO.JP,0x20b9349,192.168.16.101,51020,\\*\IPC$
2016-10-07 04:04:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20ba942,fe80::4888:72d0:4f06:d1a1,56402,\\*\IPC$
2016-10-07 04:04:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20ba942,fe80::4888:72d0:4f06:d1a1,56402,\\*\SYSVOL
2016-10-07 04:04:19,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,56403,\\*\IPC$
2016-10-07 04:04:23,5140,machida.kanagawa,EXAMPLE,0x20bacc6,192.168.16.101,51024,\\*\IPC$
2016-10-07 04:04:23,5140,machida.kanagawa,EXAMPLE,0x20bacc6,192.168.16.101,51024,\\*\C$
2016-10-07 04:06:02,5140,WIN7_64JP_02$,EXAMPLE,0x20bcc59,192.168.16.102,49812,\\*\IPC$
2016-10-07 04:06:44,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20bdbd1,fe80::4888:72d0:4f06:d1a1,56413,\\*\SYSVOL
2016-10-07 04:07:27,5140,chiyoda.tokyo,EXAMPLE.CO.JP,0x20be1b6,192.168.16.101,51028,\\*\IPC$
2016-10-07 04:08:58,5140,WIN7_64JP_01$,EXAMPLE,0x20bf8ef,192.168.16.101,51030,\\*\IPC$
2016-10-07 04:11:48,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20c2932,fe80::4888:72d0:4f06:d1a1,56419,\\*\IPC$
2016-10-07 04:11:48,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20c2932,fe80::4888:72d0:4f06:d1a1,56419,\\*\SYSVOL
2016-10-07 04:14:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20c3b0a,fe80::4888:72d0:4f06:d1a1,56422,\\*\SYSVOL
2016-10-07 04:15:57,5140,WIN7_64JP_03$,EXAMPLE,0x20c3e00,192.168.16.103,49607,\\*\IPC$
2016-10-07 04:16:52,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20c4320,fe80::4888:72d0:4f06:d1a1,56428,\\*\SYSVOL
2016-10-07 04:19:19,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,56429,\\*\IPC$
2016-10-07 04:21:02,5140,WIN7_64JP_02$,EXAMPLE,0x20c52f7,192.168.16.102,49815,\\*\IPC$
2016-10-07 04:21:57,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20ca512,fe80::4888:72d0:4f06:d1a1,56435,\\*\SYSVOL
2016-10-07 04:23:58,5140,WIN7_64JP_01$,EXAMPLE,0x20cc3e9,192.168.16.101,51075,\\*\IPC$
2016-10-07 04:24:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20cc42d,fe80::4888:72d0:4f06:d1a1,56436,\\*\IPC$
2016-10-07 04:24:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20cc42d,fe80::4888:72d0:4f06:d1a1,56436,\\*\SYSVOL
2016-10-07 04:25:07,5140,WIN7_64JP_03$,EXAMPLE,0x20ccf87,192.168.16.103,49612,\\*\IPC$
2016-10-07 04:25:07,5140,WIN7_64JP_03$,EXAMPLE,0x20ccf87,192.168.16.103,49612,\\*\SYSVOL
2016-10-07 04:25:14,5140,WIN7_64JP_02$,EXAMPLE,0x20cd022,192.168.16.102,49820,\\*\IPC$
2016-10-07 04:25:14,5140,WIN7_64JP_02$,EXAMPLE,0x20cd022,192.168.16.102,49820,\\*\SYSVOL
2016-10-07 04:27:01,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20cf062,fe80::4888:72d0:4f06:d1a1,56446,\\*\IPC$
2016-10-07 04:27:01,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20cf062,fe80::4888:72d0:4f06:d1a1,56446,\\*\SYSVOL
2016-10-07 04:27:14,5140,Administrator,EXAMPLE,0x32cfb,fe80::4888:72d0:4f06:d1a1,56449,\\*\SYSVOL
2016-10-07 04:28:10,5140,WIN7_64JP_01$,EXAMPLE,0x20d03ae,192.168.16.101,51087,\\*\IPC$
2016-10-07 04:28:10,5140,WIN7_64JP_01$,EXAMPLE,0x20d03ae,192.168.16.101,51087,\\*\SYSVOL
2016-10-07 04:30:57,5140,WIN7_64JP_03$,EXAMPLE,0x20d2856,192.168.16.103,49615,\\*\IPC$
2016-10-07 04:32:05,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20d3e18,fe80::4888:72d0:4f06:d1a1,56455,\\*\SYSVOL
2016-10-07 04:34:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20d46a0,fe80::4888:72d0:4f06:d1a1,56456,\\*\SYSVOL
2016-10-07 04:34:19,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,56457,\\*\IPC$
2016-10-07 04:36:02,5140,WIN7_64JP_02$,EXAMPLE,0x20d48a7,192.168.16.102,49827,\\*\IPC$
2016-10-07 04:37:09,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20d4e12,fe80::4888:72d0:4f06:d1a1,56463,\\*\SYSVOL
2016-10-07 04:38:58,5140,WIN7_64JP_01$,EXAMPLE,0x20d5302,192.168.16.101,51126,\\*\IPC$
2016-10-07 04:42:13,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20d8354,fe80::4888:72d0:4f06:d1a1,56469,\\*\IPC$
2016-10-07 04:42:13,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20d8354,fe80::4888:72d0:4f06:d1a1,56469,\\*\SYSVOL
2016-10-07 04:44:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20d86f6,fe80::4888:72d0:4f06:d1a1,56472,\\*\IPC$
2016-10-07 04:44:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20d86f6,fe80::4888:72d0:4f06:d1a1,56472,\\*\SYSVOL
2016-10-07 04:45:57,5140,WIN7_64JP_03$,EXAMPLE,0x20d885a,192.168.16.103,49616,\\*\IPC$
2016-10-07 04:47:17,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20d8dc3,fe80::4888:72d0:4f06:d1a1,56478,\\*\SYSVOL
2016-10-07 04:49:19,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,56479,\\*\IPC$
2016-10-07 04:51:02,5140,WIN7_64JP_02$,EXAMPLE,0x20d990f,192.168.16.102,49861,\\*\IPC$
2016-10-07 04:52:21,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20d9e96,fe80::4888:72d0:4f06:d1a1,56485,\\*\SYSVOL
2016-10-07 04:53:58,5140,WIN7_64JP_01$,EXAMPLE,0x20da1b0,192.168.16.101,51165,\\*\IPC$
2016-10-07 04:54:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20da1e5,fe80::4888:72d0:4f06:d1a1,56486,\\*\SYSVOL
2016-10-07 04:57:25,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20da94d,fe80::4888:72d0:4f06:d1a1,56494,\\*\IPC$
2016-10-07 04:57:25,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20da94d,fe80::4888:72d0:4f06:d1a1,56494,\\*\SYSVOL
2016-10-07 05:00:57,5140,WIN7_64JP_03$,EXAMPLE,0x20dae35,192.168.16.103,49634,\\*\IPC$
2016-10-07 05:02:29,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20db407,fe80::4888:72d0:4f06:d1a1,56502,\\*\SYSVOL
2016-10-07 05:04:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20dbd30,fe80::4888:72d0:4f06:d1a1,56503,\\*\IPC$
2016-10-07 05:04:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20dbd30,fe80::4888:72d0:4f06:d1a1,56503,\\*\SYSVOL
2016-10-07 05:04:19,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,56504,\\*\IPC$
2016-10-07 05:06:02,5140,WIN7_64JP_02$,EXAMPLE,0x20dc63b,192.168.16.102,49906,\\*\IPC$
2016-10-07 05:07:33,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20dcbdb,fe80::4888:72d0:4f06:d1a1,56512,\\*\SYSVOL
2016-10-07 05:08:58,5140,WIN7_64JP_01$,EXAMPLE,0x20dcef3,192.168.16.101,51213,\\*\IPC$
2016-10-07 05:12:37,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20dd696,fe80::4888:72d0:4f06:d1a1,56518,\\*\IPC$
2016-10-07 05:12:37,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20dd696,fe80::4888:72d0:4f06:d1a1,56518,\\*\SYSVOL
2016-10-07 05:14:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20dd9cf,fe80::4888:72d0:4f06:d1a1,56521,\\*\SYSVOL
2016-10-07 05:14:48,5140,yokohama.kanagawa,EXAMPLE,0x20ddc2c,192.168.16.102,49926,\\*\IPC$
2016-10-07 05:14:48,5140,yokohama.kanagawa,EXAMPLE,0x20ddc2c,192.168.16.102,49926,\\*\SYSVOL
2016-10-07 05:15:57,5140,WIN7_64JP_03$,EXAMPLE,0x20ddd0e,192.168.16.103,49649,\\*\IPC$
2016-10-07 05:17:41,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20de309,fe80::4888:72d0:4f06:d1a1,56527,\\*\SYSVOL
2016-10-07 05:18:39,5140,Administrator,EXAMPLE,0x20de62e,192.168.16.103,49654,\\*\IPC$
2016-10-07 05:18:39,5140,Administrator,EXAMPLE,0x20de62e,192.168.16.103,49654,\\*\C$
2016-10-07 05:18:40,5140,urayasu.chiba,EXAMPLE,0x20de67a,192.168.16.103,49655,\\*\C$
2016-10-07 05:18:40,5140,urayasu.chiba,EXAMPLE,0x20de684,192.168.16.103,49656,\\*\C$
2016-10-07 05:18:40,5140,urayasu.chiba,EXAMPLE,0x20de68e,192.168.16.103,49657,\\*\C$
2016-10-07 05:19:19,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,56529,\\*\IPC$
2016-10-07 05:19:31,5140,urayasu.chiba,EXAMPLE,0x20deb8a,192.168.16.103,49658,\\*\C$
2016-10-07 05:19:31,5140,urayasu.chiba,EXAMPLE,0x20deb94,192.168.16.103,49659,\\*\C$
2016-10-07 05:19:31,5140,urayasu.chiba,EXAMPLE,0x20deb9e,192.168.16.103,49660,\\*\C$
2016-10-07 05:19:32,5140,urayasu.chiba,EXAMPLE,0x20debac,192.168.16.103,49661,\\*\C$
2016-10-07 05:21:02,5140,WIN7_64JP_02$,EXAMPLE,0x20decc9,192.168.16.102,49941,\\*\IPC$
2016-10-07 05:22:45,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20df287,fe80::4888:72d0:4f06:d1a1,56535,\\*\SYSVOL
2016-10-07 05:23:58,5140,WIN7_64JP_01$,EXAMPLE,0x20df59a,192.168.16.101,51250,\\*\IPC$
2016-10-07 05:24:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20df5d8,fe80::4888:72d0:4f06:d1a1,56536,\\*\IPC$
2016-10-07 05:24:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20df5d8,fe80::4888:72d0:4f06:d1a1,56536,\\*\SYSVOL
2016-10-07 05:27:49,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20dfec0,fe80::4888:72d0:4f06:d1a1,56544,\\*\IPC$
2016-10-07 05:27:49,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20dfec0,fe80::4888:72d0:4f06:d1a1,56544,\\*\SYSVOL
2016-10-07 05:28:48,5140,urayasu.chiba,EXAMPLE,0x20e01d7,192.168.16.103,49683,\\*\IPC$
2016-10-07 05:28:48,5140,urayasu.chiba,EXAMPLE,0x20e01d7,192.168.16.103,49683,\\*\SYSVOL
2016-10-07 05:30:57,5140,WIN7_64JP_03$,EXAMPLE,0x20e03d9,192.168.16.103,49688,\\*\IPC$
2016-10-07 05:32:53,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20e09ac,fe80::4888:72d0:4f06:d1a1,56552,\\*\SYSVOL
2016-10-07 05:33:34,5140,chiyoda.tokyo,EXAMPLE.CO.JP,0x20e0c5e,192.168.16.101,51284,\\*\IPC$
2016-10-07 05:33:34,5140,chiyoda.tokyo,EXAMPLE.CO.JP,0x20e0c5e,192.168.16.101,51284,\\*\SYSVOL
2016-10-07 05:34:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20e1177,fe80::4888:72d0:4f06:d1a1,56555,\\*\SYSVOL
2016-10-07 05:34:19,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,56556,\\*\IPC$
2016-10-07 05:36:02,5140,WIN7_64JP_02$,EXAMPLE,0x20e1368,192.168.16.102,49971,\\*\IPC$
2016-10-07 05:37:57,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20e1990,fe80::4888:72d0:4f06:d1a1,56562,\\*\SYSVOL
2016-10-07 05:38:58,5140,WIN7_64JP_01$,EXAMPLE,0x20e1dce,192.168.16.101,51315,\\*\IPC$
2016-10-07 05:43:01,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20e252c,fe80::4888:72d0:4f06:d1a1,56568,\\*\IPC$
2016-10-07 05:43:01,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20e252c,fe80::4888:72d0:4f06:d1a1,56568,\\*\SYSVOL
2016-10-07 05:44:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20e282d,fe80::4888:72d0:4f06:d1a1,56571,\\*\IPC$
2016-10-07 05:44:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20e282d,fe80::4888:72d0:4f06:d1a1,56571,\\*\SYSVOL
2016-10-07 05:45:57,5140,WIN7_64JP_03$,EXAMPLE,0x20e29cb,192.168.16.103,49716,\\*\IPC$
2016-10-07 05:48:05,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20e2fea,fe80::4888:72d0:4f06:d1a1,56577,\\*\SYSVOL
2016-10-07 05:49:19,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,56578,\\*\IPC$
2016-10-07 05:51:02,5140,WIN7_64JP_02$,EXAMPLE,0x20e3fd5,192.168.16.102,50012,\\*\IPC$
2016-10-07 05:53:09,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20e4632,fe80::4888:72d0:4f06:d1a1,56584,\\*\SYSVOL
2016-10-07 05:53:58,5140,WIN7_64JP_01$,EXAMPLE,0x20e48bd,192.168.16.101,51352,\\*\IPC$
2016-10-07 05:54:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20e48ef,fe80::4888:72d0:4f06:d1a1,56585,\\*\SYSVOL
2016-10-07 05:58:13,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20e507d,fe80::4888:72d0:4f06:d1a1,56593,\\*\IPC$
2016-10-07 05:58:13,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20e507d,fe80::4888:72d0:4f06:d1a1,56593,\\*\SYSVOL
2016-10-07 06:00:57,5140,WIN7_64JP_03$,EXAMPLE,0x20e54da,192.168.16.103,49760,\\*\IPC$
2016-10-07 06:03:17,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20e5c90,fe80::4888:72d0:4f06:d1a1,56601,\\*\SYSVOL
2016-10-07 06:04:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20e638c,fe80::4888:72d0:4f06:d1a1,56602,\\*\IPC$
2016-10-07 06:04:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20e638c,fe80::4888:72d0:4f06:d1a1,56602,\\*\SYSVOL
2016-10-07 06:04:19,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,56603,\\*\IPC$
2016-10-07 06:06:02,5140,WIN7_64JP_02$,EXAMPLE,0x20e6c52,192.168.16.102,50055,\\*\IPC$
2016-10-07 06:06:08,5140,WIN7_64JP_03$,EXAMPLE,0x20e6ca9,192.168.16.103,49775,\\*\IPC$
2016-10-07 06:06:08,5140,WIN7_64JP_03$,EXAMPLE,0x20e6ca9,192.168.16.103,49775,\\*\SYSVOL
2016-10-07 06:08:21,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20e7356,fe80::4888:72d0:4f06:d1a1,56613,\\*\SYSVOL
2016-10-07 06:08:58,5140,WIN7_64JP_01$,EXAMPLE,0x20e75de,192.168.16.101,51400,\\*\IPC$
2016-10-07 06:13:15,5140,WIN7_64JP_02$,EXAMPLE,0x20e7c15,192.168.16.102,50073,\\*\IPC$
2016-10-07 06:13:15,5140,WIN7_64JP_02$,EXAMPLE,0x20e7c15,192.168.16.102,50073,\\*\SYSVOL
2016-10-07 06:13:25,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20e7e6b,fe80::4888:72d0:4f06:d1a1,56621,\\*\IPC$
2016-10-07 06:13:25,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20e7e6b,fe80::4888:72d0:4f06:d1a1,56621,\\*\SYSVOL
2016-10-07 06:14:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20e8133,fe80::4888:72d0:4f06:d1a1,56622,\\*\SYSVOL
2016-10-07 06:15:57,5140,WIN7_64JP_03$,EXAMPLE,0x20e8424,192.168.16.103,49795,\\*\IPC$
2016-10-07 06:18:30,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20e8a9b,fe80::4888:72d0:4f06:d1a1,56628,\\*\SYSVOL
2016-10-07 06:19:19,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,56629,\\*\IPC$
2016-10-07 06:21:02,5140,WIN7_64JP_02$,EXAMPLE,0x20e93c2,192.168.16.102,50092,\\*\IPC$
2016-10-07 06:22:18,5140,Administrator,EXAMPLE,0x32cfb,fe80::4888:72d0:4f06:d1a1,56637,\\*\SYSVOL
2016-10-07 06:23:34,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20e9c82,fe80::4888:72d0:4f06:d1a1,56640,\\*\SYSVOL
2016-10-07 06:23:58,5140,WIN7_64JP_01$,EXAMPLE,0x20e9ed1,192.168.16.101,51438,\\*\IPC$
2016-10-07 06:24:07,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20e9f04,fe80::4888:72d0:4f06:d1a1,56641,\\*\IPC$
2016-10-07 06:24:07,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20e9f04,fe80::4888:72d0:4f06:d1a1,56641,\\*\SYSVOL
2016-10-07 06:24:11,5140,WIN7_64JP_01$,EXAMPLE,0x20e9f58,192.168.16.101,51443,\\*\IPC$
2016-10-07 06:24:11,5140,WIN7_64JP_01$,EXAMPLE,0x20e9f58,192.168.16.101,51443,\\*\SYSVOL
2016-10-07 06:28:38,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20ea95c,fe80::4888:72d0:4f06:d1a1,56651,\\*\IPC$
2016-10-07 06:28:38,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20ea95c,fe80::4888:72d0:4f06:d1a1,56651,\\*\SYSVOL
