TimeGenerated,EventID,Username,Domain,LogonType,AuthPackage,Workstation,ProcessName,SourceIP
2020-11-22 16:51:36,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-22 16:54:12,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-22 17:28:44,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-22 18:46:24,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-22 18:55:37,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-22 18:56:40,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-22 20:14:33,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-22 20:19:32,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-22 20:25:42,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-22 20:31:33,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-22 20:37:34,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-22 20:43:35,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-22 20:49:36,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-22 20:55:36,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-22 21:01:48,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-22 21:07:48,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-22 21:12:55,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-22 21:13:49,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-22 21:16:17,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-22 21:16:55,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-22 21:18:13,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-23 16:38:50,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-23 16:38:51,4624,SANSDFIR,SANS-SIFT,7,User32 ,SANS-SIFT,C:\Windows\System32\svchost.exe,192.168.1.10
2020-11-23 16:38:51,4624,SANSDFIR,SANS-SIFT,7,User32 ,SANS-SIFT,C:\Windows\System32\svchost.exe,192.168.1.10
2020-11-23 16:58:03,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-23 16:59:42,4624,SANSDFIR,SANS-SIFT,2,User32 ,SANS-SIFT,C:\Windows\System32\svchost.exe,127.0.0.1
2020-11-23 16:59:42,4624,SANSDFIR,SANS-SIFT,2,User32 ,SANS-SIFT,C:\Windows\System32\svchost.exe,127.0.0.1
2020-11-23 17:04:15,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-23 17:10:16,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-23 17:16:17,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-23 17:20:21,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-23 17:37:31,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-23 17:38:25,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-23 18:01:47,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-23 18:03:23,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-23 18:18:34,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-23 18:19:40,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-23 18:19:41,4624,UMFD-2,Font Driver Host,2,Advapi  ,-,C:\Windows\System32\winlogon.exe,-
2020-11-23 18:19:42,4624,DWM-2,Window Manager,2,Advapi  ,-,C:\Windows\System32\winlogon.exe,-
2020-11-23 18:19:42,4624,DWM-2,Window Manager,2,Advapi  ,-,C:\Windows\System32\winlogon.exe,-
2020-11-23 18:19:43,4624,SANSDFIR,SANS-SIFT,7,User32 ,SANS-SIFT,C:\Windows\System32\svchost.exe,192.168.1.10
2020-11-23 18:19:43,4624,SANSDFIR,SANS-SIFT,7,User32 ,SANS-SIFT,C:\Windows\System32\svchost.exe,192.168.1.10
2020-11-23 18:24:46,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-23 18:30:47,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-23 18:36:48,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-23 18:42:49,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-23 18:48:50,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-23 18:54:50,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-23 19:00:52,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-27 17:18:40,4624,SYSTEM,NT AUTHORITY,0,-,-,,-
2020-11-27 17:18:41,4624,UMFD-1,Font Driver Host,2,Advapi  ,-,C:\Windows\System32\winlogon.exe,-
2020-11-27 17:18:41,4624,UMFD-0,Font Driver Host,2,Advapi  ,-,C:\Windows\System32\wininit.exe,-
2020-11-27 17:18:43,4624,DWM-1,Window Manager,2,Advapi  ,-,C:\Windows\System32\winlogon.exe,-
2020-11-27 17:18:43,4624,DWM-1,Window Manager,2,Advapi  ,-,C:\Windows\System32\winlogon.exe,-
2020-11-27 17:19:41,4624,SANSDFIR,SANS-SIFT,2,User32 ,SANS-SIFT,C:\Windows\System32\svchost.exe,127.0.0.1
2020-11-27 17:19:41,4624,SANSDFIR,SANS-SIFT,2,User32 ,SANS-SIFT,C:\Windows\System32\svchost.exe,127.0.0.1
2020-11-27 17:19:46,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,-,-,-
2020-11-27 17:20:49,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-27 17:21:55,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-27 17:21:57,4624,UMFD-2,Font Driver Host,2,Advapi  ,-,C:\Windows\System32\winlogon.exe,-
2020-11-27 17:21:57,4624,DWM-2,Window Manager,2,Advapi  ,-,C:\Windows\System32\winlogon.exe,-
2020-11-27 17:21:57,4624,DWM-2,Window Manager,2,Advapi  ,-,C:\Windows\System32\winlogon.exe,-
2020-11-27 17:22:00,4624,SANSDFIR,SANS-SIFT,7,User32 ,SANS-SIFT,C:\Windows\System32\svchost.exe,192.168.1.10
2020-11-27 17:22:00,4624,SANSDFIR,SANS-SIFT,7,User32 ,SANS-SIFT,C:\Windows\System32\svchost.exe,192.168.1.10
2020-11-27 18:00:52,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-27 20:40:06,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-27 20:47:37,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-28 18:12:11,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-28 18:12:14,4624,SANSDFIR,SANS-SIFT,7,User32 ,SANS-SIFT,C:\Windows\System32\svchost.exe,192.168.1.10
2020-11-28 18:12:14,4624,SANSDFIR,SANS-SIFT,7,User32 ,SANS-SIFT,C:\Windows\System32\svchost.exe,192.168.1.10
2020-11-28 18:35:41,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-28 18:35:57,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-28 19:01:01,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-28 19:05:28,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-28 19:06:23,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-28 19:07:05,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-28 19:23:28,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-28 21:43:41,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-28 21:45:08,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-28 21:46:16,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-28 21:51:49,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-28 21:57:35,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-28 22:03:49,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-28 22:08:50,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-28 22:14:53,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-28 22:19:53,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-28 22:25:47,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-28 22:31:55,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-28 22:35:53,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 16:18:15,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 16:18:18,4624,SANSDFIR,SANS-SIFT,7,User32 ,SANS-SIFT,C:\Windows\System32\svchost.exe,192.168.1.10
2020-11-29 16:18:18,4624,SANSDFIR,SANS-SIFT,7,User32 ,SANS-SIFT,C:\Windows\System32\svchost.exe,192.168.1.10
2020-11-29 16:36:02,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 16:50:14,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 16:56:10,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 17:02:15,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 17:08:12,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 17:14:17,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 17:20:18,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 17:26:18,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 17:32:19,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 17:38:15,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 17:44:21,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 17:50:22,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 17:56:22,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 18:02:23,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 18:08:24,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 18:14:25,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 18:20:26,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 18:26:36,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 18:28:08,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 18:35:27,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 18:41:23,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 18:47:29,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 18:53:30,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 18:59:30,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 19:05:31,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 19:11:32,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 19:18:33,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 19:24:33,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 19:30:36,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 19:36:35,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 19:42:36,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 19:48:37,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 19:54:37,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 20:00:38,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 20:06:39,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 20:15:40,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 20:21:40,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 20:27:41,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 20:33:42,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 20:39:43,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 20:45:43,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 20:51:45,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 20:57:45,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 21:03:41,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 21:09:47,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 21:15:47,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 21:21:48,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 21:27:49,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 21:33:50,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 21:39:46,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 21:45:51,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 21:51:52,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 21:57:53,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 22:03:54,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 22:09:55,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 22:15:55,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 22:21:56,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 22:27:57,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 22:33:58,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 22:39:59,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 22:45:59,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 22:52:05,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 22:53:08,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-29 23:03:01,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 12:44:28,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 12:44:46,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 12:44:49,4624,SANSDFIR,SANS-SIFT,7,User32 ,SANS-SIFT,C:\Windows\System32\svchost.exe,192.168.1.10
2020-11-30 12:44:49,4624,SANSDFIR,SANS-SIFT,7,User32 ,SANS-SIFT,C:\Windows\System32\svchost.exe,192.168.1.10
2020-11-30 12:51:19,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 12:57:20,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 13:03:20,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 13:09:21,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 13:17:11,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 13:30:11,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 13:36:23,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 13:42:24,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 13:48:24,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 13:54:25,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 14:00:26,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 14:06:27,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 14:12:28,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 14:18:29,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 14:24:30,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 14:30:31,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 14:41:19,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 14:48:10,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 14:54:06,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 15:00:11,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 15:06:12,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 15:12:13,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 15:17:29,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 15:24:18,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 15:32:55,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 15:33:55,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 15:34:36,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 15:40:48,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 15:47:39,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 16:00:03,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 16:01:07,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 16:24:10,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 16:25:03,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 16:25:41,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 16:26:46,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 16:36:25,4624,SANSDFIR,SANS-SIFT,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
2020-11-30 16:37:26,4624,ANONYMOUS LOGON,NT AUTHORITY,3,NtLmSsp ,MEA-AHMEDK1,-,192.168.1.10
